91.0 0.0
94.0 0.0
96.0 0.0
98.0 0.0
100.0 0.0
102.0 3.6790054404945255e-06
104.0 4.267501352358825e-06
106.0 4.9730097029866285e-06
108.0 5.994777684144071e-06
110.0 8.312353263598598e-06
114.0 1.0992079796990622e-05
118.0 1.4364298463573899e-05
121.0 4.464312171776199e-05
125.0 5.2826440838292376e-05
127.0 5.600712658973115e-05
128.0 5.815940823844298e-05
131.0 6.283272886275015e-05
132.0 7.267288029653124e-05
134.0 7.578544896408644e-05
137.0 9.225831052311382e-05
140.0 9.820441635193494e-05
143.0 0.00023238416247474815
147.0 0.0005162040605748441
151.0 0.0005508920203284337
155.0 0.0005830645661170726
159.0 0.0006220049084859053
162.0 0.0006499765987422011
166.0 0.0006947335163995594
170.0 0.0007324679502983196
173.0 0.0007651223401009636
177.0 0.0008008092161711815
180.0 0.0008261365169126646
182.0 0.0008510658450576315
186.0 0.0008851382938365211
191.0 0.0009362404010400084
194.0 0.0009694843780964142
198.0 0.0010054291791047828
202.0 0.0010465507630788651
205.0 0.0010763791977765394
210.0 0.0010795406716323575
216.0 0.0011814097916328099
220.0 0.0012260203934704394
223.0 0.0012425782297492242
227.0 0.0013410751006088719
230.0 0.001979271030652914
234.0 0.003157567693649745
240.0 0.0038759873236689016
246.0 0.0036641329968849726
252.0 0.003816591895300711
257.0 0.00321795368471486
260.0 0.0036551066398305926
264.0 0.0037929658947855817
269.0 0.0037507828088134006
274.0 0.0037015750604983675
279.0 0.0036543373437037427
284.0 0.0036245556167517176
290.0 0.0034366022937684978
296.0 0.0034522803773047485
301.0 0.0033607750090717792
308.0 0.0033821864294092114
318.0 0.0034098855087224596
328.0 0.0033892964342111228
338.0 0.0033394339680963597
348.0 0.0033067700588780475
357.0 0.0034598258804051907
366.0 0.003860088819627352
375.0 0.003967534351828162
385.0 0.0038111502119507956
395.0 0.00469371162129262
405.0 0.005560797088147951
414.0 0.00597583683732584
422.0 0.006055196631431939
430.0 0.006296157590534209
441.0 0.0076233849098074095
451.0 0.008433333779016686
460.0 0.008427269603695293
470.0 0.009259101308006794
480.0 0.010977948710240283
490.0 0.010674705478102002
500.0 0.013537593116475472
506.0 0.012926908095462824
512.0 0.01947368511477917
520.0 0.020436979447960576
530.0 0.020730238787221827
540.0 0.01906702772403037
550.0 0.020103795219707017
560.0 0.026842943018153213
570.0 0.03195307038492528
580.0 0.0332059433580297
590.0 0.03612316319831386
600.0 0.03347989604785535
610.0 0.03395737114236485
620.0 0.0443522271199719
630.0 0.04479807305222313
640.0 0.050791957708862044
650.0 0.052047316682381405
658.0 0.05051361119029499
665.0 0.057861525661056346
675.0 0.06271190369249213
685.0 0.05764470907309187
695.0 0.06797521052132884
705.0 0.06000324524030971
716.0 0.07693070292326992
726.0 0.08045106216395627
735.0 0.08323696954406548
745.0 0.08421417814553117
755.0 0.08635937398700251
765.0 0.08154435521605206
775.0 0.09241370765140407
785.0 0.08985801412310271
795.0 0.09772348852326085
805.0 0.10308823324355669
815.0 0.10607018804489231
825.0 0.11104162688189692
835.0 0.09324490474802306
845.0 0.1148456423066487
855.0 0.1164889766760924
865.0 0.1230203785509461
875.0 0.12659605089939646
885.0 0.12997103643776878
895.0 0.13325659142052643
905.0 0.13378091218313706
915.0 0.1369572558019098
925.0 0.353681307802084
935.0 0.6708054413241471
945.0 1.0022021231904235
955.0 1.2977265037180932
965.0 1.439090948117221
975.0 0.501683149885169
