# col1 col2
100.0 0.0
900.0 0.0
1235.0 0.0008431208909490959
1267.61 0.0009885496315808929
1301.08 0.001160169589170637
1334.0 0.0011999854961246873
1367.24 0.001185326362638838
1400.44 0.001376610159611437
1433.47 0.0019107335754157705
1466.91 0.0024596463661407664
1499.75 0.002418768894214182
1533.33 0.002369239122119037
1566.09 0.0027345270944625875
1599.47 0.0031703350969465795
1632.47 0.004024351811501664
1665.66 0.005310219231931228
1698.89 0.006570711772245942
1731.91 0.007469101318327417
1765.34 0.008344861854352112
1798.2 0.0086893209678211
1831.68 0.00901024242940032
1864.54 0.010756165421939468
1897.85 0.012990035437900678
1930.91 0.011445534108102026
1964.07 0.008428505840960441
1997.32 0.007424185504519299
2030.33 0.008815530969247866
2063.75 0.009958124056216915
2096.63 0.007833530193274525
2130.04 0.006160864077491861
2162.97 0.008237952530476541
2196.23 0.012106372632240724
2229.34 0.01297212227267719
2262.47 0.01117308832280075
2295.73 0.011088714787327699
2328.74 0.014651848563382131
2362.16 0.019206557633494225
2395.05 0.022631162190240875
2428.4 0.0266194523182611
2461.39 0.026439253627788484
2494.62 0.025162688687844253
2527.75 0.025460505307775255
2560.87 0.027131609059074677
2594.14 0.028505176234645827
2627.15 0.028944803173089406
2660.56 0.029393929293194905
2693.46 0.03203117250409491
2726.77 0.03487382094820654
2759.8 0.035896447171897904
2793.0 0.036264835716683236
2826.16 0.03747664641597654
2859.26 0.039648071830302764
2892.54 0.04145129099162457
2925.54 0.04170890357210492
2958.92 0.0419498913537164
2991.86 0.048229955864681984
3025.14 0.055677374280776404
3058.2 0.05886428785160395
3091.38 0.05998291582965097
3124.56 0.05885984443260121
3157.65 0.05509228204817237
3190.94 0.05313330689363456
3223.94 0.058726914618636994
3257.28 0.06489549093602047
3290.26 0.0674496088989619
3323.51 0.06971377426480335
3356.6 0.07035743037960308
3389.76 0.0701226720616041
3422.96 0.07038703201528704
3456.03 0.07143424559499244
3489.33 0.0725188125691882
3522.33 0.07382383701079924
3555.64 0.07514256501711786
3588.65 0.07859407004434509
3621.88 0.08253158368731624
3654.99 0.08655619285254965
3688.14 0.09069961751617744
3721.35 0.09597607994630536
3754.42 0.10347292364551094
3787.73 0.11139066627386646
3820.72 0.11808710726663738
3854.0 0.12517566020097462
3887.04 0.12375204775626573
3920.25 0.12048806610862564
3953.38 0.12822574446706217
3986.52 0.14640481495953417
4019.74 0.16131166829761676
4052.8 0.1633362339321943
4086.11 0.16543230280225105
4119.11 0.1692251651747604
4152.37 0.17309246473883472
4185.43 0.17860024034703248
4218.62 0.1847518911937573
4251.78 0.1854946779263765
4284.9 0.180962211719825
4318.13 0.17990315757074762
4351.19 0.1894579792533814
4384.5 0.19950790791158166
4417.5 0.2075789001397879
4450.74 0.21592492804931537
4483.82 0.22237405960761172
4517.0 0.2281332467682435
4550.16 0.23467139495022385
4583.27 0.24216313352277302
4616.52 0.2502771402480316
4649.57 0.26031258226167364
4682.86 0.2707365258139561
4715.88 0.2672786218077142
4749.11 0.2629126646090649
4782.21 0.2638878343843456
4815.37 0.2674625298870479
4848.55 0.26824900106191885
4881.65 0.2650225765345121
4914.91 0.2665583307859027
4947.95 0.29698242196065006
4981.22 0.33085798187870047
5014.27 0.31239572907790725
5047.47 0.28878508342720394
5080.59 0.2833678164657677
5113.74 0.2882003305500563
5146.94 0.29171629043404557
5180.03 0.2928062063047472
5213.29 0.2943779429491231
5246.33 0.30042505631407634
5279.58 0.3065822738123788
5312.65 0.3178682949402911
5345.85 0.3305705524104279
5378.98 0.33524044017351
5412.12 0.3337225323427286
5445.32 0.3343845372525938
5478.41 0.33989292754401584
5511.57 0.345512414394288
5542.41 0.3518470549986852
5573.42 0.3582869596320274
5606.03 0.36314400338844244
5639.22 0.36759448693462843
5672.36 0.3710830266508489
5705.49 0.3736867008413231
5738.71 0.37653896873510084
5771.79 0.3800846596025333
5805.06 0.3836701444099779
5838.1 0.39883492197132625
5871.32 0.4145901243336752
5904.41 0.41056337463398884
5937.59 0.3996875438704359
5970.75 0.39524141917236155
6003.87 0.39761091520698283
6037.09 0.40228778445669505
6070.17 0.41563948648795945
6103.43 0.42941560012998103
6136.48 0.4309808431675769
6169.69 0.4319130282458894
6202.8 0.42503308553753283
6235.96 0.4148480384402826
6269.13 0.4142465219384462
6302.25 0.4264386226907524
6335.48 0.4369896270102219
6368.54 0.4376772940976659
6401.79 0.43835831143705556
6434.86 0.4404633225921139
6468.05 0.44272068835984985
6501.18 0.5754531060141259
6534.33 0.8635664646710012
6567.51 0.9533244064610767
6600.62 0.6367111786034009
6633.85 0.4475419664640809
6666.92 0.46281561754585787
6700.16 0.4785883017697718
6733.24 0.46557291214073687
6766.43 0.44821443656933907
6799.56 0.4425633626997034
6832.71 0.44465324220981245
6865.89 0.4486727992922086
6899.0 0.4567008495145144
6932.24 0.46466122712305424
6965.3 0.47000373086180197
6998.53 0.4753983812810011
7031.62 0.47681722449548314
7064.8 0.4772531166069627
7097.94 0.4737875272115747
7131.08 0.4671137183012099
7164.28 0.4625300974391855
7197.38 0.46310012497617375
7230.62 0.4637913453499089
7263.68 0.47143335349430004
7296.89 0.47918856878662325
7330.0 0.49232177870515625
7363.17 0.5075496816503529
7396.32 0.512861717052237
7429.46 0.5077091670170486
7462.66 0.5075659171338943
7495.76 0.5242008776308819
7529.0 0.5413667373938547
7562.06 0.5200228400362898
7595.26 0.49837869055140743
7628.38 0.4898430089853971
7661.54 0.4864943601631178
7694.7 0.49058299804675154
7727.83 0.5041861847335319
7761.04 0.5165876149546599
7794.13 0.5221823934760244
7827.36 0.5278248661091232
7860.44 0.5244653886635228
7893.63 0.5203487690988322
7926.76 0.5206550899061698
7959.91 0.5232474477394274
7993.08 0.5274844684551067
8026.21 0.5342798248510605
8059.42 0.540166886763369
8092.5 0.5397257106816117
8125.73 0.5392747747815222
8158.81 0.5347820439780554
8192.0 0.5297315102920621
8225.13 0.5283583023049444
8258.29 0.5293198596299827
8291.47 0.5319142071427543
8324.58 0.5376268490052943
8357.8 0.5430572026699733
8390.88 0.5449109237554258
8424.1 0.5467611219901365
8457.19 0.5344761676832852
8490.38 0.519525718435239
8523.52 0.5236771546262963
8556.66 0.5431201975537937
8589.84 0.5560602753874381
8622.95 0.5522778575741758
8656.18 0.5495899082962594
8689.26 0.5765912313736793
8722.47 0.6049152789348232
8755.57 0.5936377077778833
8788.74 0.5712889252685376
8821.9 0.5674193028553468
8855.03 0.5808392098801967
8888.23 0.5923056527671092
8921.33 0.5970784199834294
8954.56 0.6018801244258207
8987.64 0.5972969368500797
9020.83 0.5926162507191012
9053.95 0.5977388734933178
9087.12 0.6066906284017745
9120.27 0.6048535273297099
9153.41 0.5905999218976179
9186.6 0.5807264224910608
9219.71 0.5872314276157694
9252.92 0.5937995865018731
9286.01 0.6043071158587058
9319.2 0.6152554371603701
9337.46 0.5946177066811992
9348.51 0.560483655333962
9359.56 0.5463654471931206
9370.61 0.5586169271996699
9381.67 0.5716868448274999
9392.71 0.5882048764116787
9403.77 0.6051986938228293
9414.81 0.5760989029774634
9425.87 0.5430615374959646
9436.91 0.5384109438487482
9447.96 0.5500948494350026
9459.02 0.560101589486978
9470.06 0.5668699078572655
9481.12 0.5733384798918529
9492.16 0.5764694693900153
9503.22 0.5796171802179159
9507.97 0.5847283774776486
9511.51 0.5902628915864842
9514.53 0.589838584055349
9517.18 0.5850574977451058
9519.84 0.5819495571250874
9522.49 0.5824067373582738
9525.14 0.5830299787384291
9527.79 0.5866143418549561
9530.44 0.5902216958934359
9533.1 0.5898265905543478
9535.75 0.5883724945051292
9538.4 0.5851565290949744
9541.05 0.5803779962759926
9543.82 0.5763782328738678
9546.92 0.5743910040385777
9550.01 0.5724129439726771
9552.22 0.5706227085547226
9554.43 0.5688336574651877
9561.55 0.5720075985314284
9570.39 0.5769457650928808
9580.29 0.5788266503046549
9591.34 0.577348358207069
9602.39 0.576903341728928
9613.44 0.5801920319871883
9624.5 0.5834972532455072
9635.54 0.5806227552545582
9646.6 0.5774709814484048
9657.65 0.5804972523223698
9668.7 0.5863076417573934
9679.75 0.5897209929184091
9690.8 0.589899643969307
9701.86 0.5894487927969001
9712.9 0.5858966092366606
9723.96 0.5823637400738775
9735.0 0.5784877012290124
9746.06 0.574596349081239
9757.11 0.5731901741848264
9768.16 0.5731503128194783
9779.21 0.5756735329850752
9790.25 0.5824104705974827
9801.31 0.5883278425070515
9812.35 0.5876152518651844
9823.41 0.5869031601063545
9834.46 0.5879675669115607
9845.52 0.5893319277274679
9856.56 0.590522945073074
9867.61 0.59159618503586
9878.67 0.591862924241811
9889.71 0.5905050267951557
9900.77 0.5892921071162822
9911.81 0.5899712855836255
9922.87 0.5906507241380438
9933.92 0.5917613923705722
9944.97 0.5929755647576368
9956.02 0.5930050034536611
9967.07 0.5920454627242706
9978.12 0.5919133005141105
9989.17 0.5938824591532511
10000.2 0.5958351420703253
10011.3 0.5968300847350386
10022.3 0.5978212547682566
10026.7 0.5975775634733368
10028.9 0.5969356408507855
10031.5 0.5956974471254476
10034.6 0.5938667800574438
10037.7 0.5918513129014912
10040.8 0.5892350267324568
10043.9 0.5866200789945444
10046.6 0.5841156173005797
10049.2 0.58162898830631
10051.9 0.5817167495425262
10054.5 0.5828578617494328
10057.2 0.5832921431101062
10059.8 0.5828346018907168
10062.6 0.582844600259023
10065.7 0.5848888100725602
10068.8 0.5869390825286729
10071.4 0.5883105160320431
10074.1 0.5896330652838722
10080.8 0.591943003148276
10089.7 0.59478347042267
10099.4 0.5964385917266387
10110.4 0.5962858121890975
10121.5 0.5957721081995988
10132.5 0.5929370776800263
10143.6 0.5901214437166181
10154.6 0.5913056767844145
10165.7 0.5930794657312843
10176.7 0.592922356122759
10187.8 0.5915421180664184
