102.07 2.068969936829862e-20
103.97 2.278801988789782e-20
105.9 2.5922339361965262e-20
108.12 2.99766239428528e-20
109.88 4.1943753113798536e-20
114.0 5.172856933981034e-20
118.01 6.063640335852342e-20
121.03 1.771124763098461e-19
125.0 2.0475454389768478e-19
127.03 2.168985110446415e-19
127.91 2.2526617258593724e-19
130.89 2.4220737674602614e-19
132.1 2.7339401455696273e-19
133.94 2.855688070557898e-19
137.06 3.367246332208651e-19
139.93 3.603392760704954e-19
142.86 7.098957089454145e-19
146.86 1.3249049637194874e-18
150.98 1.4133343061405746e-18
154.85 1.5177173129430232e-18
158.82 1.6374481364955362e-18
162.15 1.7292009470328573e-18
165.92 1.8652099163404625e-18
170.18 1.9808983984963394e-18
172.94 2.0808625914828846e-18
176.97 2.1991973730345944e-18
179.85 2.2945591022402295e-18
181.93 2.364521542840096e-18
186.17 2.493865366277728e-18
190.94 2.6561519400410304e-18
194.05 2.7721524267838394e-18
198.11 2.90303235337356e-18
201.79 3.0457456432546436e-18
205.07 3.1574047624213698e-18
209.85 3.2116078045160482e-18
216.23 3.547491028223671e-18
220.25 3.7062275729330596e-18
222.8 3.777529167987673e-18
226.94 3.956261737709055e-18
230.09 5.98218809858714e-18
233.83 9.699274534925265e-18
239.83 1.1877584308715536e-17
245.98 1.1319438650714485e-17
251.71 1.1849192224974381e-17
256.98 9.938944040128392e-18
259.96 1.14766791733468e-17
264.18 1.193769102348207e-17
269.1 1.1895708319524444e-17
274.1 1.1800344107427196e-17
279.19 1.1707357084281428e-17
283.73 1.1660383199876337e-17
289.67 1.1084186585774841e-17
295.74 1.121360705214617e-17
301.24 1.0876569949964894e-17
308.25 1.0964837456209833e-17
318.35 1.1042429183622659e-17
328.02 1.0886623540516761e-17
337.99 1.063845187565394e-17
348.26 1.0400376419659927e-17
357.2 1.0245178991827246e-17
366.36 1.0164767287222252e-17
374.89 9.962658556972536e-18
385.39 9.476000881460285e-18
395.28 9.584677098703699e-18
405.42 9.520280252565264e-18
413.91 9.351868913153035e-18
421.61 9.157527818606864e-18
430.43 8.999087024216334e-18
441.47 8.989142778305908e-18
450.72 8.878633518494768e-18
460.16 8.731371244044085e-18
469.79 8.707769482653964e-18
479.63 8.847392418287192e-18
489.67 8.68648607361834e-18
499.93 9.098995927920455e-18
505.72 9.24466183481331e-18
511.57 1.2325507586643103e-17
519.88 1.2559282512258597e-17
529.55 1.2788064431943827e-17
539.39 1.2409143315823821e-17
549.42 1.385992720458318e-17
559.64 1.6363578415396428e-17
570.04 1.828522968010878e-17
580.64 1.868066888662594e-17
590.07 2.099528019145685e-17
599.66 2.0937785366351216e-17
609.41 2.2222793737087567e-17
619.31 2.7527318021681057e-17
629.37 2.8960061450310576e-17
639.6 3.1909323178254326e-17
649.99 3.4444978228954625e-17
657.52 3.522832719978985e-17
665.13 3.932871440127244e-17
674.38 4.2592880340085706e-17
685.34 4.167024661255087e-17
694.87 5.065225710691663e-17
704.54 4.747259314465283e-17
715.99 5.972807721132992e-17
725.95 6.38502174567469e-17
734.36 6.76669064167386e-17
744.57 7.219128532101639e-17
754.93 7.685542140769193e-17
765.43 7.690050590021455e-17
774.29 8.777474800580812e-17
785.07 9.031606277058523e-17
794.16 9.869987148663619e-17
805.2 1.0564435966432071e-16
814.53 1.1130539496910413e-16
825.86 1.2027908519063763e-16
835.42 1.0519161060962998e-16
845.1 1.3086540481303928e-16
854.88 1.3574999526894185e-16
864.78 1.467901610029994e-16
874.79 1.5549288038223758e-16
884.92 1.6511004646488123e-16
895.17 1.7414325297329065e-16
905.54 1.7828036366541663e-16
916.02 2.1102640998255077e-16
924.5 8.56224281874953e-16
935.2 1.7256779426840241e-15
946.03 3.1215816230776965e-15
954.79 4.263313572651939e-15
965.84 4.992162826218123e-15
974.78 1.1448926247009745e-15
986.07 4.6495623070467566e-15
995.19 4.731393306119947e-15
1004.4 6.391440623496224e-15
1016.03 6.101242683884672e-15
1025.43 2.812671067524188e-15
1034.92 4.665313456134689e-15
1044.49 8.159555658594915e-15
1054.16 8.100545691507746e-15
1063.91 6.735809301276395e-15
1076.23 7.880750027006862e-15
1086.19 6.554712599890122e-15
1096.24 8.271508791066832e-15
1103.84 8.024024163390406e-15
1114.05 7.897645020293699e-15
1124.36 7.22204144993815e-15
1134.77 8.807950403714516e-15
1145.27 8.168321332802715e-15
1155.86 8.61863415739947e-15
1163.87 8.880837850141342e-15
1174.64 6.5138679496279076e-15
1185.51 8.695375430733691e-15
1193.73 6.462570512047283e-15
1204.78 5.0180418244961406e-15
1215.92 3.2464399438018193e-15
1224.35 6.204338677256888e-15
1235.68 8.897122718298663e-15
1244.25 9.756786835771375e-15
1255.76 9.562440768964232e-15
1264.46 8.519395595498956e-15
1276.16 1.0553319562579896e-14
1285.01 1.101650421746231e-14
1293.92 9.238719671079257e-15
1305.89 9.188665897152967e-15
1314.94 1.1006374903705757e-14
1324.05 1.0640726884328773e-14
1336.31 9.756809865370455e-15
1345.57 1.1155115511966047e-14
1354.9 1.0879077728255087e-14
1364.29 1.0014933546352689e-14
1373.74 1.0390762817768015e-14
1386.46 1.0533188778778416e-14
1396.07 9.171510371762575e-15
1405.74 9.424481302622715e-15
1415.49 1.0001023517856954e-14
1425.3 1.0110666292198572e-14
1435.18 1.0149974960951492e-14
1441.8 1.0573887643680768e-14
1448.46 1.0714805336867915e-14
1455.14 1.0464423552352542e-14
1465.23 9.869346652684203e-15
1475.39 9.858710718552655e-15
1485.61 9.984332916370818e-15
1495.91 1.0110833002198822e-14
1506.28 9.710049935671856e-15
1513.23 8.868003158009613e-15
1516.72 9.34589858600477e-15
1523.72 9.124442557119372e-15
1534.29 8.120175990773356e-15
1544.92 8.548360183856732e-15
1555.63 8.18830254782516e-15
1566.41 8.461889881482602e-15
1573.64 8.973505538613107e-15
1584.55 9.315610899985308e-15
1595.53 9.515339085303261e-15
1606.59 9.260185018148013e-15
1614.01 9.248378400431498e-15
1625.2 8.89680365733698e-15
1636.46 9.362257058346703e-15
1644.02 9.43640583113983e-15
1655.41 8.890481848115715e-15
1666.89 9.572445706738272e-15
1670.73 8.683952126023444e-15
1678.44 9.68521168218639e-15
1686.19 9.942512928303364e-15
1693.97 9.437965454318951e-15
1705.71 9.139763322943464e-15
1713.59 8.776261566988056e-15
1725.46 8.716359413658815e-15
1733.43 9.198131516671154e-15
1745.44 9.009834208566691e-15
1753.5 9.463550639364575e-15
1765.66 8.81172472055386e-15
1773.81 9.003335819418048e-15
1786.1 9.128328220248438e-15
1794.35 9.565557884087583e-15
1806.78 9.521368551527858e-15
1815.12 8.953977406048825e-15
1823.5 9.064186649957578e-15
1836.14 8.816315115318278e-15
1844.62 8.195882258028416e-15
1853.13 8.258544967590884e-15
1865.98 8.469597533544955e-15
1874.59 8.93621886217339e-15
1883.24 8.345559874965023e-15
1896.3 8.079844805858886e-15
1905.05 8.466367182418799e-15
1913.84 8.222236102133231e-15
1927.11 8.052437308592955e-15
1936.0 8.226358837325912e-15
1944.94 8.580359556879137e-15
1953.92 8.0871739493608e-15
1967.46 8.704027345449163e-15
1976.54 8.89218328346452e-15
1985.67 8.497397345937237e-15
